,date,value,avg_last_5
260,2023-01-07 17:55:00,0.2750145347890655,0.27427449321516484
261,2023-01-07 18:10:00,0.27528432128257163,0.2745998142998033
262,2023-01-07 18:25:00,0.2753261904410659,0.27486902135037816
263,2023-01-07 18:40:00,0.27482735030860544,0.27500010570682676
264,2023-01-07 18:55:00,0.2744549321251099,0.2749814657892837
265,2023-01-07 19:10:00,0.2742649960843625,0.2748315580483431
266,2023-01-07 19:25:00,0.27471124978093747,0.27471694374801625
267,2023-01-07 19:40:00,0.2749062815916959,0.27463296197814224
268,2023-01-07 19:50:00,0.27468818406360257,0.27460512872914167
269,2023-01-07 20:05:00,0.27475406353250775,0.2746649550106212
270,2023-01-07 20:20:00,0.275154918700279,0.27484293953380456
271,2023-01-07 20:35:00,0.2758128350979369,0.27506325659720443
272,2023-01-07 20:50:00,0.27584456100322,0.2752509124795092
273,2023-01-07 21:05:00,0.27586715949649643,0.275486707566088
274,2023-01-07 21:20:00,0.27639972954640263,0.275815840768867
275,2023-01-07 21:35:00,0.2768434057006585,0.2761535381689429
276,2023-01-07 21:45:00,0.27694627663610344,0.2763802264765762
277,2023-01-07 22:00:00,0.2774699507328245,0.2767053044224971
278,2023-01-07 22:15:00,0.2775720974956886,0.27704629202233555
279,2023-01-07 22:30:00,0.27776205474646143,0.2773187570623473
280,2023-01-07 22:45:00,0.27707348057320574,0.2773647720368568
281,2023-01-07 23:00:00,0.27688586163713175,0.27735268903706245
282,2023-01-07 23:15:00,0.27689946774464325,0.27723859243942617
283,2023-01-07 23:30:00,0.2765242032538064,0.2770290135910497
284,2023-01-07 23:40:00,0.27640033684610454,0.2767566700109783
285,2023-01-07 23:55:00,0.2765824641918249,0.2766584667347022
286,2023-01-08 00:10:00,0.2765451823494563,0.27659033087716706
287,2023-01-08 00:25:00,0.276522547360812,0.2765149468004008
288,2023-01-08 00:40:00,0.2766527456510066,0.27654065527984084
289,2023-01-08 00:55:00,0.2771139625070986,0.27668338041203966
290,2023-01-08 01:10:00,0.2773725716127536,0.2768414018962254
291,2023-01-08 01:25:00,0.27679007263662747,0.2768903799536596
292,2023-01-08 01:35:00,0.27677240946570136,0.27694035237463754
293,2023-01-08 01:50:00,0.2769186848772506,0.2769935402198863
294,2023-01-08 02:05:00,0.2772223335096344,0.27701521442039345
295,2023-01-08 02:20:00,0.2776974728071895,0.27708019465928063
296,2023-01-08 02:35:00,0.27688623841759846,0.27709942781547486
297,2023-01-08 02:50:00,0.27591130174440415,0.2769272062712154
298,2023-01-08 03:05:00,0.2761912398753356,0.2767817172708324
299,2023-01-08 03:20:00,0.2769018259361529,0.2767176157561361
300,2023-01-08 03:30:00,0.27685132210771973,0.2765483856162422
301,2023-01-08 03:45:00,0.27592839193561164,0.2763568163198448
302,2023-01-08 04:00:00,0.2762284111094894,0.2764202381928619
303,2023-01-08 04:15:00,0.27587025897795303,0.2763560420133854
304,2023-01-08 04:30:00,0.27516667817173,0.2760090124605008
305,2023-01-08 04:45:00,0.27539068377511605,0.27571688479398004
306,2023-01-08 05:00:00,0.2752239564713393,0.2755759977011255
307,2023-01-08 05:15:00,0.275302241534146,0.2753907637860569
308,2023-01-08 05:30:00,0.2754805583677774,0.27531282366402177
309,2023-01-08 05:40:00,0.2755288447012214,0.27538525696992
310,2023-01-08 05:55:00,0.2757054469144125,0.2754482095977793
311,2023-01-08 06:10:00,0.2760474558417602,0.27561290947186345
312,2023-01-08 06:25:00,0.27640871081979496,0.2758342033289933
313,2023-01-08 06:40:00,0.2758830062441227,0.27591469290426235
314,2023-01-08 06:55:00,0.27571640751955806,0.2759522054679297
315,2023-01-08 07:10:00,0.2758682422981465,0.2759847645446765
316,2023-01-08 07:25:00,0.2757895881954944,0.27593319101542335
317,2023-01-08 07:35:00,0.275688847407785,0.27578921833302134
318,2023-01-08 07:50:00,0.27597695695035235,0.27580800847426723
319,2023-01-08 08:05:00,0.27611546878699084,0.2758878207277538
320,2023-01-08 08:20:00,0.2763789448640037,0.27598996124092523
321,2023-01-08 08:35:00,0.27648167908383137,0.27612837941859264
322,2023-01-08 08:50:00,0.2767822765761404,0.27634706525226377
323,2023-01-08 09:05:00,0.276894157995638,0.27653050546132085
324,2023-01-08 09:20:00,0.27672750401292495,0.2766529125065077
325,2023-01-08 09:30:00,0.27724912491586634,0.2768269485168802
326,2023-01-08 09:45:00,0.27733483888613236,0.2769975804773404
327,2023-01-08 10:00:00,0.2767872167708811,0.2769985685162885
328,2023-01-08 10:15:00,0.2767679390868377,0.2769733247345285
329,2023-01-08 10:30:00,0.27655706726777846,0.2769392373854992
330,2023-01-08 10:45:00,0.27664144956823267,0.27681770231597247
331,2023-01-08 11:00:00,0.27739796961888813,0.27683032846252364
332,2023-01-08 11:15:00,0.2777178294817705,0.27701645100470146
333,2023-01-08 11:25:00,0.27846723289460573,0.27735630976625514
334,2023-01-08 11:40:00,0.2841720488838718,0.27887930608947376
335,2023-01-08 11:55:00,0.28220954797378933,0.2799929257705851
336,2023-01-08 12:10:00,0.28248658646152885,0.2810106491391132
337,2023-01-08 12:25:00,0.2824470833298611,0.2819564999087314
338,2023-01-08 12:40:00,0.28276752759549045,0.28281655884890833
339,2023-01-08 12:55:00,0.2840938648001252,0.282800922032159
340,2023-01-08 13:10:00,0.2849155029062853,0.2833421130186582
341,2023-01-08 13:20:00,0.2850623058678956,0.2838572568999315
342,2023-01-08 13:35:00,0.2870064484778955,0.2847691299295384
343,2023-01-08 13:50:00,0.2857786686255397,0.28537135813554826
344,2023-01-08 14:05:00,0.28634741500499494,0.2858220681765222
345,2023-01-08 14:20:00,0.28731467074074757,0.2863019017434147
346,2023-01-08 14:35:00,0.28843169915423456,0.28697578040068245
347,2023-01-08 14:50:00,0.2881721159094107,0.2872089138869855
348,2023-01-08 15:05:00,0.2881788461583279,0.28768894939354317
349,2023-01-08 15:15:00,0.28771244950016583,0.2879619562925773
350,2023-01-08 15:30:00,0.28832252476810744,0.2881635270980493
351,2023-01-08 15:45:00,0.2886558712905237,0.28820836152530716
352,2023-01-08 16:00:00,0.2882150584351348,0.28821695003045195
353,2023-01-08 16:15:00,0.28741445654232645,0.28806407210725166
354,2023-01-08 16:30:00,0.28722359409863224,0.2879663010269449
355,2023-01-08 16:45:00,0.2868261938549765,0.2876670348443187
356,2023-01-08 17:00:00,0.2878504082691325,0.28750594224004045
357,2023-01-08 17:10:00,0.2870409929157571,0.2872711291361649
358,2023-01-08 17:25:00,0.287724715640731,0.2873331809558458
359,2023-01-08 17:40:00,0.2874463518106579,0.287377732498251
360,2023-01-08 17:55:00,0.28808692984199885,0.28762987969565545
361,2023-01-08 18:10:00,0.28785741160884415,0.28763128036359775
362,2023-01-08 18:25:00,0.28806704178265996,0.2878364901369784
363,2023-01-08 18:40:00,0.286636081007612,0.28761876321035457
364,2023-01-08 18:55:00,0.28718109300520495,0.28756571144926396
365,2023-01-08 19:05:00,0.28736455256938187,0.2874212359947406
